p_det
492
449
473
429
482
463
499
441
479
452
490
480
459
471
455
464
451
483
438
482
444
510
454
498
426
490
453
473
468
439
470
437
484
455
460
461
453
456
482
454
474
446
475
490
453
479
449
484
453
455
448
492
444
469
441
471
450
461
455
467
452
450
464
455
462
451
461
452
492
471
466
452
469
445
475
482
462
468
446
484
444
470
453
480
450
464
444
480
449
476
437
472
481
448
464
463
455
456
480
454
473
461
465
452
484
455
470
461
442
482
456
476
442
472
430
480
451
472
439
470
452
474
453
459
489
439
473
465
478
446
465
447
486
453
464
459
471
452
481
481
446
479
464
472
438
480
454
474
465
465
432
459
443
460
457
488
454
450
460
444
482
448
470
434
493
453
489
471
468
441
474
489
449
479
429
475
454
472
451
458
446
482
452
462
460
462
445
484
490
477
455
456
494
461
461
459
481
448
468
450
471
445
465
476
448
476
467
474
447
459
444
476
466
469
454
472
452
474
448
484
485
454
472
461
486
419
469
449
471
449
485
445
476
453
478
467
444
478
445
479
442
482
463
479
424
487
449
475
439
492
450
486
493
454
471
441
466
449
460
436
478
466
467
458
473
446
488
469
417
489
465
480
455
454
443
490
458
482
443
456
447
469
453
459
472
454
470
459
469
430
465
445
485
452
465
455
469
451
473
478
454
472
448
479
450
467
450
486
455
454
461
479
424
458
451
474
476
449
472
453
476
427
473
437
473
453
468
426
473
441
469
473
436
470
452
459
458
491
457
483
446
483
461
476
454
482
433
489
473
472
477
442
485
440
473
462
486
449
482
455
452
455
461
480
453
467
438
457
449
481
449
477
444
495
457
486
430
479
463
453
480
460
468
445
491
471
470
452
479
432
471
451
478
451
469
493
436
478
456
491
457
480
449
460
439
475
451
481
441
443
446
493
473
455
474
456
465
442
482
448
465
457
487
447
490
452
481
460
447
476
460
486
459
471
430
486
449
486
446
491
448
473
449
462
501
444
477
442
461
451
490
441
477
446
471
442
481
452
469
469
450
483
441
481
454
480
457
472
458
480
438
497
441
476
460
470
488
454
491
459
475
441
459
472
482
461
464
441
490
459
480
477
450
475
436
470
480
484
445
483
442
459
451
474
444
475
452
478
493
426
472
452
475
466
473
453
479
471
469
457
464
441
480
470
439
476
466
485
459
454
449
470
451
485
448
487
438
475
452
493
475
445
485
469
472
453
477
442
479
464
472
433
476
475
463
458
451
472
468
467
455
480
451
479
468
496
446
483
459
477
451
486
479
448
483
431
496
442
475
455
479
462
461
469
458
455
475
475
467
474
441
472
452
464
465
465
462
452
437
482
438
465
441
487
462
455
481
455
470
444
467
426
464
448
487
437
469
466
511
486
467
472
445
488
460
485
446
466
448
500
472
471
448
472
446
471
488
460
481
456
467
437
488
463
469
458
466
437
486
434
483
482
446
473
453
485
447
485
466
487
437
465
450
473
454
485
463
470
472
428
475
444
473
453
481
458
482
439
488
465
483
454
458
463
440
482
443
501
450
469
439
473
446
484
459
473
459
466
447
481
490
465
492
466
480
467
475
449
479
461
444
466
479
443
452
473
449
453
450
464
468
486
453
464
425
471
442
470
440
463
438
477
459
448
482
441
474
448
471
466
473
454
480
454
480
459
478
472
445
497
454
490
455
456
441
467
460
483
452
481
448
462
447
483
452
466
463
430
468
460
482
437
486
449
482
452
468
458
475
481
467
489
451
467
455
481
460
491
456
485
464
481
448
467
444
473
458
453
490
450
468
447
473
444
470
451
464
448
473
459
470
477
464
493
446
497
457
475
415
460
427
473
442
459
443
490
450
464
466
453
473
456
476
455
448
435
468
465
470
438
484
434
478
474
437
482
471
458
423
473
450
462
462
470
448
484
462
472
463
498
474
442
482
454
452
480
465
436
454
439
476
469
466
430
474
464
448
471
434
472
465
465
449
478
452
476
434
479
465
461
458
478
467
454
470
462
461
437
485
456
470
456
489
452
470
455
468
476
432
482
474
464
457
468
464
461
441
472
444
472
461
470
443
478
462
441
469
460
476
462
483
446
465
448
468
454
476
434
484
479
454
481
442
477
459
478
443
441
444
485
466
476
448
484
452
494
465
440
487
439
463
441
481
456
466
463
486
441
450
457
466
470
448
483
458
478
455
464
444
466
463
467
437
478
450
443
454
475
458
469
480
444
460
433
484
434
464
454
484
457
450
440
494
485
438
493
465
467
443
482
451
482
441
487
465
480
442
484
451
479
476
470
473
444
484
449
455
448
481
447
480
457
469
440
475
463
436
480
452
473
441
460
454
471
432
490
454
471
447
483
462
486
479
437
475
449
496
442
492
443
474
461
483
448
462
434
486
490
459
474
449
482
468
468
455
476
466
478
453
470
459
462
470
486
490
467
476
453
485
467
481
432
466
429
470
442
472
446
463
471
448
487
471
484
452
479
445
490
467
470
453
476
434
477
450
474
463
453
476
473
474
443
471
444
466
457
464
451
483
453
480
460
439
455
446
479
436
461
457
471
444
480
446
484
463
481
445
485
466
442
482
455
476
474
464
448
474
470
472
465
461
447
486
469
444
478
450
455
454
476
451
474
445
465
444
469
438
475
431
478
503
451
461
466
462
438
465
465
478
466
470
442
469
458
473
480
462
461
455
479
470
478
454
489
452
484
447
460
440
476
444
470
445
454
483
475
466
458
484
440
482
447
489
440
473
434
478
490
450
461
440
458
453
478
441
491
453
493
454
460
449
469
444
475
467
462
477
442
443
441
486
457
466
449
472
451
467
463
464
469
457
467
448
488
421
486
451
473
426
482
440
466
444
482
465
486
477
457
473
446
473
433
472
457
460
435
484
435
492
451
486
457
440
466
453
469
446
455
455
475
459
462
443
486
453
478
440
475
468
458
476
440
471
450
481
457
468
452
495
436
478
464
459
459
444
476
454
458
434
475
471
468
456
502
475
482
446
463
443
470
486
451
477
448
474
464
484
444
454
457
478
438
471
464
458
466
437
479
458
483
465
492
454
493
466
489
440
455
460
476
458
486
471
454
483
467
480
450
466
464
483
449
469
458
494
435
485
475
440
461
454
473
449
473
441
487
451
475
437
470
459
489
446
483
475
458
473
443
477
462
492
468
460
452
476
457
474
450
475
481
446
479
431
470
459
470
455
465
452
465
459
487
441
451
432
471
477
461
458
438
482
427
467
471
